"","Filt.Rnd","Filt.mbr.pore","Filt.Type","Biol.Rpl.nr","unkFilt.nr","Filtreret.volume..mL.","dato.for.filtrering","Tidspnkt.start.filt","Tidspnkt.slut.filt","Tidspnkt.Filt.indfrosset","Cartridge.nummer.I.manifold","Manifold.og.pumpe.nummer","Notat","ESXNR","subESXNr","ekstraktionsudbytte_vol_fra_filter_mL","ekstraktionsdato","konc_ng_per_uL","Note_til_ekstraktion","vol_ATL_buffer_uL","vol_proteinaseK_uL","vol_AL_buffer_uL","vol_96EtOH_uL","vol_AE_buffer_for_elutering_uL","fltvol.mL","flttim.end","flttim.sta","dt.f.filt","flttim.sta_hh","flttim.sta_mm","flttim.sta_hh_mm","flttim.end_hh","flttim.end_mm","flttim.end_hh_mm","fltm_end","fltm_sta","diff.time","extrvl_mL","extrconc_ngpuL","volATL_uL","volPK_uL","dt.f.extr","diff.dt.fil.extr","mlpermin","vlf.extrc","vly.rt","filt.smpltp","filt.psz","filt.mbr","extrconc_ngpuL_Pfltvol.L","covl","tmflt_end","tmflt_frz","tm.btw_fil_freez"
"185","Rnd04","PLC_3.00","DIS","15","159",4300,"2024-jul-19","1101","1735","1751","8","3","",42,22,1.5,"2024-nov-12","19.3","","1440","160","800","800","200",4300,1735,1101,2024-07-19,"11","01","2024-07-19 11:01","17","35","2024-07-19 17:35",2024-07-19 17:35:00,2024-07-19 11:01:00,394,1.5,19.3,1440,160,2024-11-12,116,10.9137055837563,1600,0.9375,"smpl",3,"PLC",4.48837209302326,4488.37209302326,2024-07-19 17:35:00,2024-07-19 17:51:00,16
"186","Rnd04","PLC_3.00","DIS","16","160",5100,"2024-jul-19","1101","1735","1751","8","3","",42,23,1.5,"2024-nov-12","25.5","","1440","160","800","800","200",5100,1735,1101,2024-07-19,"11","01","2024-07-19 11:01","17","35","2024-07-19 17:35",2024-07-19 17:35:00,2024-07-19 11:01:00,394,1.5,25.5,1440,160,2024-11-12,116,12.9441624365482,1600,0.9375,"smpl",3,"PLC",5,5000,2024-07-19 17:35:00,2024-07-19 17:51:00,16
"187","NA","NoFilter_NK","NEK","NA","NEK07",NA,"NA","NA","NA","NA","NA","NA","Negative extraction control in lab",42,24,0.2,"2024-nov-12","0.0505","","180","20","200","200","200",NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0.0505,180,20,2024-11-12,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA
"188","Rnd01","PLC_0.22","DIS","1","9",4100,"2024-jul-16","1140","1601","1705","1","2","",43,1,1.4,"2024-nov-14","14.2","","1440","160","800","800","200",4100,1601,1140,2024-07-16,"11","40","2024-07-16 11:40","16","01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.4,14.2,1440,160,2024-11-14,121,15.7088122605364,1600,0.875,"smpl",0.22,"PLC",3.46341463414634,3463.41463414634,2024-07-16 16:01:00,2024-07-16 17:05:00,64
"189","Rnd01","PLC_0.22","DIS","2","10",4000,"2024-jul-16","1140","1601","1705","1","2","",43,2,1.5,"2024-nov-14","13.2","","1440","160","800","800","200",4000,1601,1140,2024-07-16,"11","40","2024-07-16 11:40","16","01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.5,13.2,1440,160,2024-11-14,121,15.3256704980843,1600,0.9375,"smpl",0.22,"PLC",3.3,3300,2024-07-16 16:01:00,2024-07-16 17:05:00,64
"190","Rnd01","PLC_0.22","DIS","3","11",3900,"2024-jul-16","1140","1601","1705","2","2","",43,3,1.4,"2024-nov-14","14.3","","1440","160","800","800","200",3900,1601,1140,2024-07-16,"11","40","2024-07-16 11:40","16","01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.4,14.3,1440,160,2024-11-14,121,14.9425287356322,1600,0.875,"smpl",0.22,"PLC",3.66666666666667,3666.66666666667,2024-07-16 16:01:00,2024-07-16 17:05:00,64
"191","Rnd01","PLC_0.22","DIS","6","14",3600,"2024-jul-16","1140","1601","1705","3","2","",43,4,1.4,"2024-nov-12","15","","1440","160","800","800","200",3600,1601,1140,2024-07-16,"11","40","2024-07-16 11:40","16","01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.4,15,1440,160,2024-11-12,119,13.7931034482759,1600,0.875,"smpl",0.22,"PLC",4.16666666666667,4166.66666666667,2024-07-16 16:01:00,2024-07-16 17:05:00,64
"192","Rnd01","PSE_0.22","DIS","1","25",4200,"2024-jul-16","1226","1706","1806","1","3","",43,5,1.5,"2024-nov-14","13.4","","1440","160","800","800","200",4200,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,13.4,1440,160,2024-11-14,121,15,1600,0.9375,"smpl",0.22,"PSE",3.19047619047619,3190.47619047619,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"193","Rnd01","PSE_0.22","DIS","2","26",4500,"2024-jul-16","1226","1706","1806","1","3","",43,6,1.5,"2024-nov-14","16","","1440","160","800","800","200",4500,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,16,1440,160,2024-11-14,121,16.0714285714286,1600,0.9375,"smpl",0.22,"PSE",3.55555555555556,3555.55555555556,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"194","Rnd01","PSE_0.22","DIS","3","27",3800,"2024-jul-16","1226","1706","1806","2","3","",43,7,1.5,"2024-nov-14","13.1","","1440","160","800","800","200",3800,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,13.1,1440,160,2024-11-14,121,13.5714285714286,1600,0.9375,"smpl",0.22,"PSE",3.44736842105263,3447.36842105263,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"195","Rnd01","PSE_0.22","DIS","4","28",4600,"2024-jul-16","1226","1706","1806","2","3","",43,8,1.4,"2024-nov-14","14","","1440","160","800","800","200",4600,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,14,1440,160,2024-11-14,121,16.4285714285714,1600,0.875,"smpl",0.22,"PSE",3.04347826086957,3043.47826086957,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"196","Rnd01","PSE_0.22","DIS","5","29",3700,"2024-jul-16","1226","1706","1806","3","3","",43,9,1.4,"2024-nov-14","12.8","","1440","160","800","800","200",3700,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,12.8,1440,160,2024-11-14,121,13.2142857142857,1600,0.875,"smpl",0.22,"PSE",3.45945945945946,3459.45945945946,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"197","Rnd01","PSE_0.22","DIS","6","30",3400,"2024-jul-16","1226","1706","1806","3","3","",43,10,1.4,"2024-nov-14","14.2","","1440","160","800","800","200",3400,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,14.2,1440,160,2024-11-14,121,12.1428571428571,1600,0.875,"smpl",0.22,"PSE",4.17647058823529,4176.47058823529,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"198","Rnd01","PSE_0.22","DIS","7","31",750,"2024-jul-16","1226","1706","1806","4","3","Filterblok ikke samlet korrekt",43,11,0.8,"2024-nov-14","1.6","support filter from filtration ended up being included in the extraction","1440","160","800","800","200",750,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,0.8,1.6,1440,160,2024-11-14,121,2.67857142857143,1600,0.5,"smpl",0.22,"PSE",2.13333333333333,2133.33333333333,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"199","Rnd01","PSE_0.22","DIS","8","32",2100,"2024-jul-16","1226","1706","1806","4","3","Filterblok ikke samlet korrekt",43,12,1.4,"2024-nov-14","8.35","","1440","160","800","800","200",2100,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,8.35,1440,160,2024-11-14,121,7.5,1600,0.875,"smpl",0.22,"PSE",3.97619047619048,3976.19047619048,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"200","Rnd01","PSE_0.22","DIS","9","33",4050,"2024-jul-16","1226","1706","1806","5","3","",43,13,1.4,"2024-nov-14","13.4","","1440","160","800","800","200",4050,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,13.4,1440,160,2024-11-14,121,14.4642857142857,1600,0.875,"smpl",0.22,"PSE",3.30864197530864,3308.64197530864,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"201","Rnd01","PSE_0.22","DIS","10","34",3950,"2024-jul-16","1226","1706","1806","5","3","",43,14,1.5,"2024-nov-14","14.6","","1440","160","800","800","200",3950,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,14.6,1440,160,2024-11-14,121,14.1071428571429,1600,0.9375,"smpl",0.22,"PSE",3.69620253164557,3696.20253164557,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"202","Rnd01","PSE_0.22","DIS","11","35",4100,"2024-jul-16","1226","1706","1806","6","3","",43,15,1.4,"2024-nov-14","16.8","","1440","160","800","800","200",4100,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,16.8,1440,160,2024-11-14,121,14.6428571428571,1600,0.875,"smpl",0.22,"PSE",4.09756097560976,4097.56097560976,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"203","Rnd01","PSE_0.22","DIS","12","36",4100,"2024-jul-16","1226","1706","1806","6","3","",43,16,1.5,"2024-nov-14","13.7","","1440","160","800","800","200",4100,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.5,13.7,1440,160,2024-11-14,121,14.6428571428571,1600,0.9375,"smpl",0.22,"PSE",3.34146341463415,3341.46341463415,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"204","Rnd01","PSE_0.22","DIS","13","37",3500,"2024-jul-16","1226","1706","1806","7","3","",43,17,1.3,"2024-nov-14","11.1","","1440","160","800","800","200",3500,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.3,11.1,1440,160,2024-11-14,121,12.5,1600,0.8125,"smpl",0.22,"PSE",3.17142857142857,3171.42857142857,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"205","Rnd01","PSE_0.22","DIS","14","38",3600,"2024-jul-16","1226","1706","1806","7","3","",43,18,1.1,"2024-nov-14","13.2","","1440","160","800","800","200",3600,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.1,13.2,1440,160,2024-11-14,121,12.8571428571429,1600,0.6875,"smpl",0.22,"PSE",3.66666666666667,3666.66666666667,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"206","Rnd01","PSE_0.22","DIS","15","39",4100,"2024-jul-16","1226","1706","1806","8","3","",43,19,1.4,"2024-nov-14","15.6","","1440","160","800","800","200",4100,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,15.6,1440,160,2024-11-14,121,14.6428571428571,1600,0.875,"smpl",0.22,"PSE",3.80487804878049,3804.87804878049,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"207","Rnd01","PSE_0.22","DIS","16","40",3950,"2024-jul-16","1226","1706","1806","8","3","",43,20,1.4,"2024-nov-14","15","","1440","160","800","800","200",3950,1706,1226,2024-07-16,"12","26","2024-07-16 12:26","17","06","2024-07-16 17:06",2024-07-16 17:06:00,2024-07-16 12:26:00,280,1.4,15,1440,160,2024-11-14,121,14.1071428571429,1600,0.875,"smpl",0.22,"PSE",3.79746835443038,3797.46835443038,2024-07-16 17:06:00,2024-07-16 18:06:00,60
"208","NA","NoFilter_NK","NEK","NA","NEK08",NA,"NA","NA","NA","NA","NA","NA","Negative extraction control in lab",43,21,0.2,"2024-nov-14","0","","180","20","200","200","200",NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0,180,20,2024-11-14,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA
