Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
F04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.199954941868782,0,17629,0,17629,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.4021581266625,,,,,,,,,,,,,651.352324637953,651.352324637953,,,,,0.0913637056946754,0,,,,,,,,,,,,,No
F05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178542941808701,0,19743,0,19743,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.3789567189879,,,,,,,,,,,,,695.77906035179,695.77906035179,,,,,0.0815805122256279,0,,,,,,,,,,,,,No
F06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183296784758568,0,19231,0,19231,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.7765407459155,,,,,,,,,,,,,643.701351978063,643.701351978063,,,,,0.0837525650858879,0,,,,,,,,,,,,,No
F07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.167631596326828,0,21028,0,21028,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.2531863997384,,,,,,,,,,,,,728.130562767593,728.130562767593,,,,,0.0765950381755829,0,,,,,,,,,,,,,No
F08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172953486442566,0,20381,0,20381,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.0588102732174,,,,,,,,,,,,,718.745586862625,718.745586862625,,,,,0.0790266543626785,0,,,,,,,,,,,,,No
F09,smpl,,,,Myaare,0.0563214495778084,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.12642896175385,,,0.269015550613403,0.00236544641666114,20889,1,20888,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.7949904779245,,,,,,,,,,,,2473.31958007813,697.42288143139,697.507897310496,,,,,0.140189081430435,0.015262845903635,,,,,,,,,,,,,No
F10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169306412339211,0,20820,0,20820,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.3772672709322,,,,,,,,,,,,,686.837335979011,686.837335979011,,,,,0.0773602798581123,0,,,,,,,,,,,,,No
F11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.16621658205986,0,21207,0,21207,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.4878769207153,,,,,,,,,,,,,720.883758978071,720.883758978071,,,,,0.0759485140442848,0,,,,,,,,,,,,,No
F12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183592766523361,0,19200,0,19200,0,0,0,0,,,,,,,,,1711.98132324219,,,,22.4462016321243,,,,,,,,,,,,,607.078976680438,607.078976680438,,,,,0.0838877931237221,0,,,,,,,,,,,,,No
G01,STD10E4,,,,Myaare,0,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.20941124856472,0,16833,0,16833,0,0,0,0,,,,,,,,,1711.98132324219,,,,24.354329643038,,,,,,,,,,,,,677.701878259124,677.701878259124,,,,,0.0956842973828316,0,,,,,,,,,,,,,No
G02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.20587632060051,0,17122,0,17122,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.1210205584367,,,,,,,,,,,,,706.0295763028,706.0295763028,,,,,0.0940691828727722,0,,,,,,,,,,,,,No
G03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.210285812616348,0,16763,0,16763,0,0,0,0,,,,,,,,,1711.98132324219,,,,26.8831815974457,,,,,,,,,,,,,762.729565412939,762.729565412939,,,,,0.0960838720202446,0,,,,,,,,,,,,,No
G04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.202528536319733,0,17405,0,17405,0,0,0,0,,,,,,,,,1711.98132324219,,,,32.7777796217667,,,,,,,,,,,,,676.165554770119,676.165554770119,,,,,0.0925395935773849,0,,,,,,,,,,,,,No
G05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178805619478226,0,19714,0,19714,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.6335870515157,,,,,,,,,,,,,702.988501588338,702.988501588338,,,,,0.0817005187273026,0,,,,,,,,,,,,,No
G06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183880090713501,0,19170,0,19170,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.1282033974673,,,,,,,,,,,,,697.644719532473,697.644719532473,,,,,0.0840190798044205,0,,,,,,,,,,,,,No
G07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.171949431300163,0,20500,0,20500,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.7906328720175,,,,,,,,,,,,,721.978013758217,721.978013758217,,,,,0.0785679072141647,0,,,,,,,,,,,,,No
G08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169127687811852,0,20842,0,20842,0,0,0,0,,,,,,,,,1711.98132324219,,,,27.5600824524716,,,,,,,,,,,,,711.538812543435,711.538812543435,,,,,0.0772786214947701,0,,,,,,,,,,,,,No
G09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181821748614311,0,19387,0,19387,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.7991449910835,,,,,,,,,,,,,701.459693292028,701.459693292028,,,,,0.0830786153674126,0,,,,,,,,,,,,,No
G10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.166633054614067,0,21154,0,21154,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.9602547248694,,,,,,,,,,,,,721.53425152802,721.53425152802,,,,,0.0761388018727303,0,,,,,,,,,,,,,No
G11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.171865597367287,0,20510,0,20510,0,0,0,0,,,,,,,,,1711.98132324219,,,,29.8337839386409,,,,,,,,,,,,,730.435844456353,730.435844456353,,,,,0.0785295888781548,0,,,,,,,,,,,,,No
G12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178434491157532,0,19755,0,19755,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.502313513079,,,,,,,,,,,,,705.450759845213,705.450759845213,,,,,0.0815309584140778,0,,,,,,,,,,,,,No
H01,NTC,,,,Myaare,0,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.222498223185539,0,15843,0,15843,0,0,0,0,,,,,,,,,1711.98132324219,,,,26.6870055899249,,,,,,,,,,,,,714.921342861891,714.921342861891,,,,,0.101663686335087,0,,,,,,,,,,,,,No
