Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
E10,SAFIPO_smpl,,,,Gadmor_cytb,9.50991725921631,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,190.198348999023,,,11.0227527618408,7.99902677536011,18880,152,18728,0,0,0,0,,,,,,,,,7566.31396484375,,,17.9330901677434,12.2006044505732,,,,,,,,,,,,10631.7397268195,5993.97477154445,6031.31270974369,,,,,10.2815294265747,8.73881244659424,,,,,,,,,,,,,No
E11,SAFIPO_smpl,,,,Gadmor_cytb,2569.9140625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,51398.28125,,,2617.52880859375,2524.15185546875,19255,17088,2167,0,0,0,0,,,,,,,,,7566.31396484375,,,12.6700088025505,10.6905762954461,,,,,,,,,,,,9869.97787869914,5798.78656138238,9411.79706412498,,,,,2593.96655273438,2546.34375,,,,,,,,,,,,,No
E12,SAFIPO_smpl,,,,Gadmor_cytb,775.477905273438,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,15509.55859375,,,791.589172363281,759.584167480469,19378,9354,10024,0,0,0,0,,,,,,,,,7566.31396484375,,,9.92968299829815,9.11399777899936,,,,,,,,,,,,10279.9968855236,5907.90329922054,8018.36688711808,,,,,783.670349121094,767.341979980469,,,,,,,,,,,,,No
F01,std10e-1,,,,Gadmor_cytb,0.06790791451931,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.35815834999084,,,0.324363529682159,0.00285205338150263,17325,1,17324,0,0,0,0,,,,,,,,,7566.31396484375,,,,8.49547600625385,,,,,,,,,,,,8654.3134765625,6222.8869403988,6223.02728247881,,,,,0.169030070304871,0.0184026565402746,,,,,,,,,,,,,No
F02,SAFIPO_smpl,,,,Gadmor_cytb,4033.59252929688,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,80671.8515625,,,4139.01025390625,3936.8486328125,15601,15095,506,0,0,0,0,,,,,,,,,7566.31396484375,,,6.71360341110114,7.62615990746198,,,,,,,,,,,,9168.20044160421,5690.79427533659,9055.41488169578,,,,,4086.19653320313,3983.23999023438,,,,,,,,,,,,,No
F03,SAFIPO_smpl,,,,Gadmor_cytb,1758.8388671875,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,35176.77734375,,,1792.5673828125,1726.05041503906,16638,12907,3731,0,0,0,0,,,,,,,,,7566.31396484375,,,8.42388750036809,12.450683967886,,,,,,,,,,,,9474.4730997775,5733.4482110401,8635.56434512674,,,,,1775.92626953125,1741.99584960938,,,,,,,,,,,,,No
F04,SAFIPO_smpl,,,,Gadmor_cytb,No Call,,CHECK,Droplet Count < 1000,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
F05,SAFIPO_smpl,,,,Gadmor_cytb,3755.09130859375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,75101.828125,,,3843.88745117188,3672.52905273438,16960,16263,697,0,0,0,0,,,,,,,,,7566.31396484375,,,11.7882141605837,11.1882594108804,,,,,,,,,,,,9968.57922895458,5836.32589375785,9798.7572611107,,,,,3799.5576171875,3712.24438476563,,,,,,,,,,,,,No
F06,SAFIPO_smpl,,,,Gadmor_cytb,6911.154296875,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,138223.09375,,,7253.6259765625,6598.9482421875,17792,17742,50,0,0,0,0,,,,,,,,,7566.31396484375,,,12.3443000683755,11.3175189347378,,,,,,,,,,,,10036.4137518406,5859.21961914062,10024.6747845163,,,,,7080.875,6749.20703125,,,,,,,,,,,,,No
F07,SAFIPO_smpl,,,,Gadmor_cytb,1.73620355129242,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,34.7240715026855,,,2.47924542427063,1.15911388397217,18309,27,18282,0,0,0,0,,,,,,,,,7566.31396484375,,,11.200446845872,15.8882910867374,,,,,,,,,,,,9707.22620081018,5466.05174980001,5472.30614436974,,,,,2.09154057502747,1.42369079589844,,,,,,,,,,,,,No
F08,SAFIPO_smpl,,,,Gadmor_cytb,1819.84387207031,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,36396.87890625,,,1852.72607421875,1787.85571289063,18693,14713,3980,0,0,0,0,,,,,,,,,7566.31396484375,,,11.8889860664809,11.6223535327209,,,,,,,,,,,,10228.9051498157,5840.2512088028,9294.49961377379,,,,,1836.50561523438,1803.41467285156,,,,,,,,,,,,,No
F09,SAFIPO_smpl,,,,Gadmor_cytb,1577.04467773438,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,31540.89453125,,,1605.58898925781,1549.17663574219,18860,13924,4936,0,0,0,0,,,,,,,,,7566.31396484375,,,13.6687492639546,12.3440480403324,,,,,,,,,,,,10170.3023818054,5812.79619955746,9029.86492074621,,,,,1591.52160644531,1562.74389648438,,,,,,,,,,,,,No
F10,SAFIPO_smpl,,,,Gadmor_cytb,5.86679077148438,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,117.335815429688,,,7.11795997619629,4.77232074737549,19500,97,19403,0,0,0,0,,,,,,,,,7566.31396484375,,,8.08959848172392,10.3382987694423,,,,,,,,,,,,10818.2066285438,6106.33584866668,6129.77438536659,,,,,6.48153209686279,5.29242944717407,,,,,,,,,,,,,No
F11,SAFIPO_smpl,,,,Gadmor_cytb,2758.59814453125,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,55171.9609375,,,2811.4921875,2707.98046875,18745,16948,1797,0,0,0,0,,,,,,,,,7566.31396484375,,,10.6433146744663,10.6694118043513,,,,,,,,,,,,9589.96165234744,5697.60630320282,9216.81881092771,,,,,2785.28784179688,2732.50073242188,,,,,,,,,,,,,No
F12,SAFIPO_smpl,,,,Gadmor_cytb,2114.31274414063,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,42286.25390625,,,2154.15698242188,2075.77392578125,17434,14544,2890,0,0,0,0,,,,,,,,,7566.31396484375,,,11.5617752984929,9.76750981189042,,,,,,,,,,,,9997.88252451344,5923.3862738903,9322.46126924781,,,,,2134.47265625,2094.49243164063,,,,,,,,,,,,,No
G01,std10e-2,,,,Gadmor_cytb,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.214326441287994,0,16447,0,16447,0,0,0,0,,,,,,,,,7566.31396484375,,,,7.89530659294392,,,,,,,,,,,,,6569.70440263018,6569.70440263018,,,,,0.0979300290346146,0,,,,,,,,,,,,,No
G02,SAFIPO_smpl,,,,Gadmor_cytb,4378.60498046875,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,87572.1015625,,,4500.16455078125,4268.43798828125,16081,15692,389,0,0,0,0,,,,,,,,,7566.31396484375,,,6.32404012004056,8.82345666364164,,,,,,,,,,,,8936.99194765346,5601.0940851442,8856.29645181887,,,,,4439.0556640625,4321.10986328125,,,,,,,,,,,,,No
G03,SAFIPO_smpl,,,,Gadmor_cytb,2405.82641601563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,48116.52734375,,,2451.82250976563,2361.56127929688,17583,15308,2275,0,0,0,0,,,,,,,,,7566.31396484375,,,6.72282102558454,9.07289716820253,,,,,,,,,,,,9471.6489330538,5752.65732915522,8990.46222436533,,,,,2429.06909179688,2383.0341796875,,,,,,,,,,,,,No
G04,SAFIPO_smpl,,,,Gadmor_cytb,11.1347637176514,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,222.695281982422,,,12.8722867965698,9.39980125427246,16773,158,16615,0,0,0,0,,,,,,,,,7566.31396484375,,,6.83719109644476,16.467274428271,,,,,,,,,,,,9877.02253201642,5560.52493469991,5601.185914869,,,,,12.0209341049194,10.2492599487305,,,,,,,,,,,,,No
G05,SAFIPO_smpl,,,,Gadmor_cytb,1271.84851074219,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,25436.970703125,,,1295.91320800781,1248.26623535156,18253,12061,6192,0,0,0,0,,,,,,,,,7566.31396484375,,,7.84026173590641,14.2655159147184,,,,,,,,,,,,9018.45543782808,5313.18022165619,7761.50785997588,,,,,1284.06494140625,1259.7578125,,,,,,,,,,,,,No
G06,SAFIPO_smpl,,,,Gadmor_cytb,3040.95043945313,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,60819.0078125,,,3102.89868164063,2982.10180664063,17902,16552,1350,0,0,0,0,,,,,,,,,7566.31396484375,,,10.7140209470713,11.6965496758336,,,,,,,,,,,,9792.57727531629,5769.9513104022,9489.22876382963,,,,,3072.14892578125,3010.55786132813,,,,,,,,,,,,,No
G07,SAFIPO_smpl,,,,Gadmor_cytb,2.85405015945435,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,57.0810012817383,,,3.77446627616882,2.09736967086792,18572,45,18527,0,0,0,0,,,,,,,,,7566.31396484375,,,6.33228734592159,21.7093631328979,,,,,,,,,,,,8823.35748697917,5050.48369502481,5059.62537716125,,,,,3.29984354972839,2.45044779777527,,,,,,,,,,,,,No
G08,SAFIPO_smpl,,,,Gadmor_cytb,1606.65600585938,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,32133.12109375,,,1634.98364257813,1578.99438476563,19807,14752,5055,0,0,0,0,,,,,,,,,7566.31396484375,,,11.2621859150246,13.9764701855286,,,,,,,,,,,,9762.81051552994,5591.63987813736,8698.27436305761,,,,,1621.02355957031,1592.46166992188,,,,,,,,,,,,,No
G09,SAFIPO_smpl,,,,Gadmor_cytb,1567.19506835938,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,31343.90234375,,,1595.54833984375,1539.50903320313,18896,13909,4987,0,0,0,0,,,,,,,,,7566.31396484375,,,12.3480078908428,11.2208049700709,,,,,,,,,,,,10062.5123352713,5750.70825347074,8924.54837697649,,,,,1581.57556152344,1552.98803710938,,,,,,,,,,,,,No
G10,SAFIPO_smpl,,,,Gadmor_cytb,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.200443878769875,0,17586,0,17586,0,0,0,0,,,,,,,,,7566.31396484375,,,,12.3176844759036,,,,,,,,,,,,,6002.93121584308,6002.93121584308,,,,,0.0915871113538742,0,,,,,,,,,,,,,No
G11,SAFIPO_smpl,,,,Gadmor_cytb,3054.27319335938,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,61085.46484375,,,3113.76708984375,2997.64379882813,19608,18146,1462,0,0,0,0,,,,,,,,,7566.31396484375,,,10.0262773979011,11.5113757820189,,,,,,,,,,,,9461.28837897083,5600.25179481767,9173.40407225766,,,,,3084.25122070313,3025.04028320313,,,,,,,,,,,,,No
G12,SAFIPO_smpl,,,,Gadmor_cytb,2141.83081054688,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,42836.6171875,,,2181.0498046875,2103.87719726563,18495,15500,2995,0,0,0,0,,,,,,,,,7566.31396484375,,,13.0871482558107,11.4001002023348,,,,,,,,,,,,9884.84970722026,5799.42055623304,9223.27304827424,,,,,2161.67724609375,2122.31372070313,,,,,,,,,,,,,No
H01,NTC,,,,Gadmor_cytb,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.207793980836868,0,16964,0,16964,0,0,0,0,,,,,,,,,7566.31396484375,,,,15.0891542360106,,,,,,,,,,,,,5752.99590683073,5752.99590683073,,,,,0.0949453637003899,0,,,,,,,,,,,,,No
H02,NTC,,,,Gadmor_cytb,3305.75610351563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,66115.125,,,3378.35888671875,3237.37451171875,16741,15733,1008,0,0,0,0,,,,,,,,,7566.31396484375,,,9.17706275774314,9.97101339336794,,,,,,,,,,,,9760.54291108607,5924.98305790008,9529.59826429009,,,,,3342.23828125,3270.37109375,,,,,,,,,,,,,No
H03,NTC,,,,Gadmor_cytb,1977.18884277344,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,39543.77734375,,,2013.83227539063,1941.65246582031,17846,14522,3324,0,0,0,0,,,,,,,,,7566.31396484375,,,6.85483238995298,10.2315244833645,,,,,,,,,,,,8974.02864380471,5427.57758163287,8313.46586611452,,,,,1995.74169921875,1958.923828125,,,,,,,,,,,,,No
H04,NTC,,,,Gadmor_cytb,7.30751895904541,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,146.150375366211,,,8.73355102539063,5.88321352005005,16311,101,16210,0,0,0,0,,,,,,,,,7566.31396484375,,,6.05954806690824,18.8916536615399,,,,,,,,,,,,9197.81875096689,5199.24569704031,5224.0054222838,,,,,8.03487014770508,6.58061695098877,,,,,,,,,,,,,No
H05,NTC,,,,Gadmor_cytb,2044.77612304688,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,40895.5234375,,,2083.15771484375,2007.607421875,17474,14401,3073,0,0,0,0,,,,,,,,,7566.31396484375,,,10.6819681889476,12.0101270361614,,,,,,,,,,,,9605.79159023109,5650.88850821418,8910.2772734726,,,,,2064.2021484375,2025.66589355469,,,,,,,,,,,,,No
H06,NTC,,,,Gadmor_cytb,2265.99536132813,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,45319.90625,,,2311.80688476563,2221.90087890625,15441,13191,2250,0,0,0,0,,,,,,,,,7566.31396484375,,,10.46339068327,11.3683992233916,,,,,,,,,,,,9535.26400350351,5661.05301453993,8970.72966471923,,,,,2289.14575195313,2243.2919921875,,,,,,,,,,,,,No
H07,NTC,,,,Gadmor_cytb,1.0977383852005,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21.9547672271729,,,1.68935608863831,0.663704454898834,19300,18,19282,0,0,0,0,,,,,,,,,7566.31396484375,,,6.51742827706001,18.0388539375146,,,,,,,,,,,,9324.66118706597,5269.20362561363,5272.98591763986,,,,,1.37715435028076,0.859015166759491,,,,,,,,,,,,,No
H08,NTC,,,,Gadmor_cytb,1212.50708007813,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24250.140625,,,1235.55944824219,1189.89794921875,18395,11832,6563,0,0,0,0,,,,,,,,,7566.31396484375,,,11.5316634928666,12.988995084967,,,,,,,,,,,,9868.60256233757,5623.72757715484,8354.10870380241,,,,,1224.21203613281,1200.91760253906,,,,,,,,,,,,,No
H09,NTC,,,,Gadmor_cytb,1535.93957519531,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,30718.791015625,,,1564.78735351563,1507.78234863281,17611,12838,4773,0,0,0,0,,,,,,,,,7566.31396484375,,,12.0518941597174,13.1673900981495,,,,,,,,,,,,9849.88722114189,5619.01107589239,8703.21912499312,,,,,1550.5693359375,1521.48950195313,,,,,,,,,,,,,No
H10,NTC,,,,Gadmor_cytb,1839.662109375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,36793.2421875,,,1872.23999023438,1807.96215820313,19450,15378,4072,0,0,0,0,,,,,,,,,7566.31396484375,,,13.8453479793745,8.87465064337338,,,,,,,,,,,,10570.4170725834,6141.75421274481,9643.24405637452,,,,,1856.17065429688,1823.38195800781,,,,,,,,,,,,,No
H11,NTC,,,,Gadmor_cytb,1447.6962890625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,28953.92578125,,,1473.7958984375,1422.1630859375,19337,13688,5649,0,0,0,0,,,,,,,,,7566.31396484375,,,9.9004706009834,12.2435023630316,,,,,,,,,,,,9519.46645624104,5610.81875931788,8377.61659121963,,,,,1460.94018554688,1434.59997558594,,,,,,,,,,,,,No
H12,NTC,,,,Gadmor_cytb,11.2624645233154,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,225.249298095703,,,12.9275712966919,9.59971046447754,18473,176,18297,0,0,0,0,,,,,,,,,7566.31396484375,,,7.11801202996051,12.0545843532431,,,,,,,,,,,,9977.58284135298,5665.0523952441,5706.13967714282,,,,,12.1117143630981,10.4138269424438,,,,,,,,,,,,,No
