Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
F12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169984102249146,0,20737,0,20737,0,0,0,0,,,,,,,,,1670.13671875,,,,14.9268860563928,,,,,,,,,,,,,1123.3744219423,1123.3744219423,,,,,0.0776699334383011,0,,,,,,,,,,,,,No
G01,STD10E-2,,,,Myaare,8.86398983001709,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,177.279800415039,,,10.3228416442871,7.40694379806519,18918,142,18776,0,0,0,0,,,,,,,,,1670.13671875,,,11.5735293749659,31.0451066964615,,,,,,,,,,,,4985.95719630282,624.532057631712,657.269258693732,,,,,9.60807609558105,8.12037372589111,,,,,,,,,,,,,No
G02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177607282996178,0,19847,0,19847,0,0,0,0,,,,,,,,,1670.13671875,,,,32.2244767242593,,,,,,,,,,,,,647.906145790935,647.906145790935,,,,,0.081153005361557,0,,,,,,,,,,,,,No
G03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.170066133141518,0,20727,0,20727,0,0,0,0,,,,,,,,,1670.13671875,,,,32.9024842567696,,,,,,,,,,,,,638.508179491288,638.508179491288,,,,,0.0777074098587036,0,,,,,,,,,,,,,No
G04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.176345497369766,0,19989,0,19989,0,0,0,0,,,,,,,,,1670.13671875,,,,33.0543484780349,,,,,,,,,,,,,630.617348367286,630.617348367286,,,,,0.0805764868855476,0,,,,,,,,,,,,,No
G05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177383840084076,0,19872,0,19872,0,0,0,0,,,,,,,,,1670.13671875,,,,33.5519244873796,,,,,,,,,,,,,626.180750983541,626.180750983541,,,,,0.0810509026050568,0,,,,,,,,,,,,,No
G06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183201521635056,0,19241,0,19241,0,0,0,0,,,,,,,,,1670.13671875,,,,32.8409805266031,,,,,,,,,,,,,642.988269259309,642.988269259309,,,,,0.0837090238928795,0,,,,,,,,,,,,,No
G07,smpl,,,,Myaare,0.0648926123976707,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.29785227775574,,,0.309959381818771,0.00272541749291122,18130,1,18129,0,0,0,0,,,,,,,,,1670.13671875,,,,34.3012616196854,,,,,,,,,,,,2161.7158203125,609.97668176079,610.062271343721,,,,,0.161524340510368,0.0175855439156294,,,,,,,,,,,,,No
G08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.168626040220261,0,20904,0,20904,0,0,0,0,,,,,,,,,1670.13671875,,,,32.5364763898043,,,,,,,,,,,,,628.287500523809,628.287500523809,,,,,0.0770494118332863,0,,,,,,,,,,,,,No
G09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178978115320206,0,19695,0,19695,0,0,0,0,,,,,,,,,1670.13671875,,,,32.8531811293105,,,,,,,,,,,,,626.904096253882,626.904096253882,,,,,0.0817793384194374,0,,,,,,,,,,,,,No
G10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172521755099297,0,20432,0,20432,0,0,0,0,,,,,,,,,1670.13671875,,,,34.2476600110563,,,,,,,,,,,,,605.430224782336,605.430224782336,,,,,0.0788293927907944,0,,,,,,,,,,,,,No
G11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.188250347971916,0,18725,0,18725,0,0,0,0,,,,,,,,,1670.13671875,,,,33.72465413285,,,,,,,,,,,,,618.186304504639,618.186304504639,,,,,0.0860158652067184,0,,,,,,,,,,,,,No
G12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169640511274338,0,20779,0,20779,0,0,0,0,,,,,,,,,1670.13671875,,,,16.3952935389203,,,,,,,,,,,,,1075.56837095403,1075.56837095403,,,,,0.0775129348039627,0,,,,,,,,,,,,,No
H01,NTC,,,,Myaare,0.0615711435675621,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.23142290115356,,,0.294092833995819,0.00258592329919338,19108,1,19107,0,0,0,0,,,,,,,,,1670.13671875,,,,32.9034444541384,,,,,,,,,,,,5197.076171875,618.468609050859,618.708226361034,,,,,0.15325653553009,0.0166854616254568,,,,,,,,,,,,,No
H02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.188411369919777,0,18709,0,18709,0,0,0,0,,,,,,,,,1670.13671875,,,,33.0059522891385,,,,,,,,,,,,,632.819853747838,632.819853747838,,,,,0.0860894322395325,0,,,,,,,,,,,,,No
H03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181774869561195,0,19392,0,19392,0,0,0,0,,,,,,,,,1670.13671875,,,,34.0159735511421,,,,,,,,,,,,,612.997299106208,612.997299106208,,,,,0.0830571874976158,0,,,,,,,,,,,,,No
H04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181363329291344,0,19436,0,19436,0,0,0,0,,,,,,,,,1670.13671875,,,,34.8307774798562,,,,,,,,,,,,,596.183083638853,596.183083638853,,,,,0.0828691571950912,0,,,,,,,,,,,,,No
H05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.250592261552811,0,14067,0,14067,0,0,0,0,,,,,,,,,1670.13671875,,,,32.8689551637462,,,,,,,,,,,,,602.946379161706,602.946379161706,,,,,0.114499643445015,0,,,,,,,,,,,,,No
H06,smpl,,,,Myaare,0.0616066083312035,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.23213219642639,,,0.294262260198593,0.00258741271682084,19097,1,19096,0,0,0,0,,,,,,,,,1670.13671875,,,,32.0473335058807,,,,,,,,,,,,2349.66528320313,616.673487822681,616.764234630838,,,,,0.153344824910164,0.0166950728744268,,,,,,,,,,,,,No
H07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.214770466089249,0,16413,0,16413,0,0,0,0,,,,,,,,,1670.13671875,,,,34.063416732935,,,,,,,,,,,,,598.905300453914,598.905300453914,,,,,0.0981329008936882,0,,,,,,,,,,,,,No
H08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.168626040220261,0,20904,0,20904,0,0,0,0,,,,,,,,,1670.13671875,,,,32.5038912919832,,,,,,,,,,,,,633.270016269852,633.270016269852,,,,,0.0770494118332863,0,,,,,,,,,,,,,No
H09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.17959825694561,0,19627,0,19627,0,0,0,0,,,,,,,,,1670.13671875,,,,33.6382042355112,,,,,,,,,,,,,617.929098921385,617.929098921385,,,,,0.0820626839995384,0,,,,,,,,,,,,,No
H10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178208947181702,0,19780,0,19780,0,0,0,0,,,,,,,,,1670.13671875,,,,34.6351604572338,,,,,,,,,,,,,601.079568836301,601.079568836301,,,,,0.0814279019832611,0,,,,,,,,,,,,,No
H11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.184274241328239,0,19129,0,19129,0,0,0,0,,,,,,,,,1670.13671875,,,,33.7454784079845,,,,,,,,,,,,,615.445585744717,615.445585744717,,,,,0.0841991603374481,0,,,,,,,,,,,,,No
H12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.164686620235443,0,21404,0,21404,0,0,0,0,,,,,,,,,1670.13671875,,,,21.3078335609181,,,,,,,,,,,,,938.549926660859,938.549926660859,,,,,0.075249470770359,0,,,,,,,,,,,,,No
