"","file","Well","Sample description 1","Sample description 2","Sample description 3","Sample description 4","Target","Conc(copies/µL)","Molecular Weight(pg/µL)","Status","Status Reason","Experiment","SampleType","TargetType","Supermix","DyeName(s)","Copies/20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted Droplets","Positives","Negatives","Ch1+Ch2+","Ch1+Ch2-","Ch1-Ch2+","Ch1-Ch2-","Linkage","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","ddpcrNo","smpldscr01","smpldscr02","smpldscr03","smpldscr04","WellNumber","conc.copies.per.uL","column_label","WellName","WellType","Fprimer","Rprimer","Stnd_dil lvl","Templvol","watervol_pr_well","Fprimer_conc","Rprimer_conc","Probe_conc","Tube_No","flNm","WellNm02","unq_fltNmb","...1","Filt.Rnd","Filt.mbr.pore","Filt.Type","Biol.Rpl.nr","unkFilt.nr","Filtreret.volume..mL.","dato.for.filtrering","Tidspnkt.start.filt","Tidspnkt.slut.filt","Tidspnkt.Filt.indfrosset","Cartridge.nummer.I.manifold","Manifold.og.pumpe.nummer","Notat","ESXNR","subESXNr","ekstraktionsudbytte_vol_fra_filter_mL","ekstraktionsdato","konc_ng_per_uL","Note_til_ekstraktion","vol_ATL_buffer_uL","vol_proteinaseK_uL","vol_AL_buffer_uL","vol_96EtOH_uL","vol_AE_buffer_for_elutering_uL","fltvol.mL","flttim.end","flttim.sta","dt.f.filt","flttim.sta_hh","flttim.sta_mm","flttim.sta_hh_mm","flttim.end_hh","flttim.end_mm","flttim.end_hh_mm","fltm_end","fltm_sta","diff.time","extrvl_mL","extrconc_ngpuL","volATL_uL","volPK_uL","dt.f.extr","diff.dt.fil.extr","mlpermin","vlf.extrc","vly.rt","filt.smpltp","filt.psz","filt.mbr","extrconc_ngpuL_Pfltvol.L","covl","tmflt_end","tmflt_frz","tm.btw_fil_freez","filt.pszc","ddpcr_copies_uL","ddpcr_copies_uL_per_L","prv.type"
"127","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C07","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.193118676543236","0","18253","0","18253","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.7365415375496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643.673122993895","643.673122993895",NA,NA,NA,NA,"0.0882402136921883","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C07",0,"2","96","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","51","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","096","096",131,"Rnd03","NYL_0.45","DIS",8,"96",4300,"2024-jul-18",1031,1428,1442,4,2,NA,40,16,1.3,"2024-oct-29",20.2,NA,1440,160,800,800,200,4300,1428,1031,2024-07-18,10,"31","2024-07-18 10:31",14,"28","2024-07-18 14:28",2024-07-18 14:28:00,2024-07-18 10:31:00,237,1.3,20.2,1440,160,2024-10-29,103,18.1434599156118,1600,0.8125,"smpl",0.45,"NYL",4.69767441860465,4697.67441860465,2024-07-18 14:28:00,2024-07-18 14:42:00,14,"0.45",0,0,"akvarie"
"128","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C08","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.178805619478226","0","19714","0","19714","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.7881682250861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"634.447148814844","634.447148814844",NA,NA,NA,NA,"0.0817005187273026","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C08",0,"2","NEK05","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","59","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","NEK05","NEK05",139,NA,"NoFilter_NK","NEK",NA,"NEK05",NA,NA,NA,NA,NA,NA,NA,"Negative extraction control in lab",40,24,0.2,"2024-oct-29",0.0935,NA,180,20,200,200,200,NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0.0935,180,20,2024-10-29,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA,"0",0,NA,"NK"
"129","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C09","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.169558897614479","0","20789","0","20789","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"29.4777693179683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646.819984127395","646.819984127395",NA,NA,NA,NA,"0.0774756446480751","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C09",0,"2","91","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","67","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","091","091",147,"Rnd03","NYL_0.45","DIS",3,"91",5000,"2024-jul-18",1031,1332,1339,2,2,NA,41,8,1,"2024-nov-11",15.8,NA,1440,160,800,800,200,5000,1332,1031,2024-07-18,10,"31","2024-07-18 10:31",13,"32","2024-07-18 13:32",2024-07-18 13:32:00,2024-07-18 10:31:00,181,1,15.8,1440,160,2024-11-11,116,27.6243093922652,1600,0.625,"smpl",0.45,"NYL",3.16,3160,2024-07-18 13:32:00,2024-07-18 13:39:00,7,"0.45",0,0,"akvarie"
"130","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C10","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.181943759322166","0","19374","0","19374","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.7292172508758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636.097054319361","636.097054319361",NA,NA,NA,NA,"0.0831343606114388","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C10",0,"2","101","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","75","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","101","101",155,"Rnd03","NYL_0.45","DIS",13,"101",5100,"2024-jul-18",1031,1638,1650,7,2,NA,41,16,1.1,"2024-nov-11",18.9,NA,1440,160,800,800,200,5100,1638,1031,2024-07-18,10,"31","2024-07-18 10:31",16,"38","2024-07-18 16:38",2024-07-18 16:38:00,2024-07-18 10:31:00,367,1.1,18.9,1440,160,2024-11-11,116,13.8964577656676,1600,0.6875,"smpl",0.45,"NYL",3.70588235294118,3705.88235294118,2024-07-18 16:38:00,2024-07-18 16:50:00,12,"0.45",0,0,"akvarie"
"131","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C11","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.193108096718788","0","18254","0","18254","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.3694889030809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"631.328655227455","631.328655227455",NA,NA,NA,NA,"0.0882353782653809","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C11",0,"2","NEK06","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","83","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","NEK06","NEK06",163,NA,"NoFilter_NK","NEK",NA,"NEK06",NA,NA,NA,NA,NA,NA,NA,"Negative extraction control in lab",41,24,0.2,"2024-nov-11",0,NA,180,20,200,200,200,NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0,180,20,2024-11-11,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA,"0",0,NA,"NK"
"132","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","C12","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.175476342439651","0","20088","0","20088","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"16.4985911503323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1078.25744215989","1078.25744215989",NA,NA,NA,NA,"0.080179363489151","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","C12",0,"2","145","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","91","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","145","145",171,"Rnd04","PLC_3.00","DIS",1,"145",4350,"2024-jul-19",1101,1422,1430,1,3,NA,42,8,1.5,"2024-nov-12",3.28,NA,1440,160,800,800,200,4350,1422,1101,2024-07-19,11,"01","2024-07-19 11:01",14,"22","2024-07-19 14:22",2024-07-19 14:22:00,2024-07-19 11:01:00,201,1.5,3.28,1440,160,2024-11-12,116,21.6417910447761,1600,0.9375,"smpl",3,"PLC",0.754022988505747,754.022988505747,2024-07-19 14:22:00,2024-07-19 14:30:00,8,"3",0,0,"akvarie"
"133","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D01","STD10E1",NA,NA,NA,"Myaare","6.96958875656128",NA,"OK",NA,"DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","139.39176940918",NA,NA,"8.4906177520752","5.6430869102478","15745","93","15652","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,"7.50855497810944","30.6726861915938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3617.26801652806","476.349444527045","494.90171046519",NA,NA,NA,NA,"7.71643161773682","6.27287149429321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","STD10E1","voltempl_10uL","1E1","Myaare","D01",6.96958875656128,"2","std_10E1_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","1","10","0","0.25","1.2000000000000002","0.20000000000000001","4","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96958875656128,NA,NA
"134","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D02","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.182376816868782","0","19328","0","19328","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"31.8178801124729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"661.766821990739","661.766821990739",NA,NA,NA,NA,"0.0833322256803513","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D02",0,"2","65","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","12","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","065","065",92,"Rnd02","PLC_1.20","DIS",1,"65",3400,"2024-jul-17",1215,1408,1415,1,3,NA,39,1,1.5,"2024-oct-23",5.95,NA,1440,160,800,800,200,3400,1408,1215,2024-07-17,12,"15","2024-07-17 12:15",14,"08","2024-07-17 14:08",2024-07-17 14:08:00,2024-07-17 12:15:00,113,1.5,5.95,1440,160,2024-10-23,98,30.0884955752212,1600,0.9375,"smpl",1.2,"PLC",1.75,1750,2024-07-17 14:08:00,2024-07-17 14:15:00,7,"1.2",0,0,"akvarie"
"135","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D03","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.173892080783844","0","20271","0","20271","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.7548697424456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"648.498458994034","648.498458994034",NA,NA,NA,NA,"0.0794555023312569","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D03",0,"2","112","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","20","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","112","112",100,"Rnd03","PLC_0.40","DIS",8,"112",5100,"2024-jul-18",1115,1623,1631,4,3,NA,39,9,1.5,"2024-oct-23",15.6,NA,1440,160,800,800,200,5100,1623,1115,2024-07-18,11,"15","2024-07-18 11:15",16,"23","2024-07-18 16:23",2024-07-18 16:23:00,2024-07-18 11:15:00,308,1.5,15.6,1440,160,2024-10-23,97,16.5584415584416,1600,0.9375,"smpl",0.4,"PLC",3.05882352941176,3058.82352941176,2024-07-18 16:23:00,2024-07-18 16:31:00,8,"0.4",0,0,"akvarie"
"136","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D04","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.186191886663437","0","18932","0","18932","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"33.8571390240864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613.766989837911","613.766989837911",NA,NA,NA,NA,"0.0850753411650658","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D04",0,"2","120","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","28","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","120","120",108,"Rnd03","PLC_0.40","DIS",16,"120",5000,"2024-jul-18",1115,1721,1735,8,3,NA,39,17,1.4,"2024-oct-23",19.5,NA,1440,160,800,800,200,5000,1721,1115,2024-07-18,11,"15","2024-07-18 11:15",17,"21","2024-07-18 17:21",2024-07-18 17:21:00,2024-07-18 11:15:00,366,1.4,19.5,1440,160,2024-10-23,97,13.6612021857923,1600,0.875,"smpl",0.4,"PLC",3.9,3900,2024-07-18 17:21:00,2024-07-18 17:35:00,14,"0.4",0,0,"akvarie"
"137","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D05","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.183621451258659","0","19197","0","19197","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"27.6237304391778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761.204118267126","761.204118267126",NA,NA,NA,NA,"0.0839008986949921","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D05",0,"2","67","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","36","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","067","067",116,"Rnd02","PLC_1.20","DIS",3,"67",4000,"2024-jul-17",1215,1447,1454,2,3,NA,40,1,1.5,"2024-oct-29",11.6,NA,1440,160,800,800,200,4000,1447,1215,2024-07-17,12,"15","2024-07-17 12:15",14,"47","2024-07-17 14:47",2024-07-17 14:47:00,2024-07-17 12:15:00,152,1.5,11.6,1440,160,2024-10-29,104,26.3157894736842,1600,0.9375,"smpl",1.2,"PLC",2.9,2900,2024-07-17 14:47:00,2024-07-17 14:54:00,7,"1.2",0,0,"akvarie"
"138","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D06","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.180703163146973","0","19507","0","19507","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.3968725210053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"651.738406117536","651.738406117536",NA,NA,NA,NA,"0.0825675204396248","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D06",0,"2","75","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","44","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","075","075",124,"Rnd02","PLC_1.20","DIS",11,"75",1400,"2024-jul-17",1215,1616,1626,6,3,NA,40,9,1.4,"2024-oct-29",15.1,NA,1440,160,800,800,200,1400,1616,1215,2024-07-17,12,"15","2024-07-17 12:15",16,"16","2024-07-17 16:16",2024-07-17 16:16:00,2024-07-17 12:15:00,241,1.4,15.1,1440,160,2024-10-29,104,5.80912863070539,1600,0.875,"smpl",1.2,"PLC",10.7857142857143,10785.7142857143,2024-07-17 16:16:00,2024-07-17 16:26:00,10,"1.2",0,0,"akvarie"
"139","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D07","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.192296877503395","0","18331","0","18331","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"32.4103364226871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"653.008592948229","653.008592948229",NA,NA,NA,NA,"0.0878647267818451","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D07",0,"2","97","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","52","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","097","097",132,"Rnd03","NYL_0.45","DIS",9,"97",4100,"2024-jul-18",1031,1541,1551,5,2,NA,40,17,1.2,"2024-oct-29",27.5,NA,1440,160,800,800,200,4100,1541,1031,2024-07-18,10,"31","2024-07-18 10:31",15,"41","2024-07-18 15:41",2024-07-18 15:41:00,2024-07-18 10:31:00,310,1.2,27.5,1440,160,2024-10-29,103,13.2258064516129,1600,0.75,"smpl",0.45,"NYL",6.70731707317073,6707.31707317073,2024-07-18 15:41:00,2024-07-18 15:51:00,10,"0.45",0,0,"akvarie"
"140","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D08","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.175327956676483","0","20105","0","20105","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"28.9527544784746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"683.181448630651","683.181448630651",NA,NA,NA,NA,"0.080111563205719","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D08",0,"2","17","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","60","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","017","017",140,"Rnd01","PLC_0.22","DIS",9,"17",3000,"2024-jul-16",1140,1601,1705,5,2,NA,41,1,1.5,"2024-nov-11",7.3,NA,1440,160,800,800,200,3000,1601,1140,2024-07-16,11,"40","2024-07-16 11:40",16,"01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.5,7.3,1440,160,2024-11-11,118,11.4942528735632,1600,0.9375,"smpl",0.22,"PLC",2.43333333333333,2433.33333333333,2024-07-16 16:01:00,2024-07-16 17:05:00,64,"0.22",0,0,"akvarie"
"141","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D09","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.170427948236465","0","20683","0","20683","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"30.467261242282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"683.351025223599","683.351025223599",NA,NA,NA,NA,"0.0778727158904076","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D09",0,"2","92","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","68","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","092","092",148,"Rnd03","NYL_0.45","DIS",4,"92",4600,"2024-jul-18",1031,1332,1339,2,2,NA,41,9,1.3,"2024-nov-11",9.7,NA,1440,160,800,800,200,4600,1332,1031,2024-07-18,10,"31","2024-07-18 10:31",13,"32","2024-07-18 13:32",2024-07-18 13:32:00,2024-07-18 10:31:00,181,1.3,9.7,1440,160,2024-11-11,116,25.414364640884,1600,0.8125,"smpl",0.45,"NYL",2.10869565217391,2108.69565217391,2024-07-18 13:32:00,2024-07-18 13:39:00,7,"0.45",0,0,"akvarie"
"142","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D10","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.208890005946159","0","16875","0","16875","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"33.0727749977622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"639.296817849392","639.296817849392",NA,NA,NA,NA,"0.0954461321234703","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D10",0,"2","102","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","76","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","102","102",156,"Rnd03","NYL_0.45","DIS",14,"102",4700,"2024-jul-18",1031,1638,1650,7,2,NA,41,17,1.1,"2024-nov-11",19.5,NA,1440,160,800,800,200,4700,1638,1031,2024-07-18,10,"31","2024-07-18 10:31",16,"38","2024-07-18 16:38",2024-07-18 16:38:00,2024-07-18 10:31:00,367,1.1,19.5,1440,160,2024-11-11,116,12.8065395095368,1600,0.6875,"smpl",0.45,"NYL",4.14893617021277,4148.93617021277,2024-07-18 16:38:00,2024-07-18 16:50:00,12,"0.45",0,0,"akvarie"
"143","swk_ddpcr0063_20210121_20250121_135840_968_measure_conc_on_filters_Myaare_dil1to1.csv","D11","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.180066183209419","0","19576","0","19576","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1670.13671875",NA,NA,NA,"30.6211439875717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"629.248455847338","629.248455847338",NA,NA,NA,NA,"0.0822764858603477","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0063","smpl","voltempl_10uL",NA,"Myaare","D11",0,"2","12","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","84","setup_ddpcr0063_Myaare_dil1to1_20250120.xls","012","012",164,"Rnd01","PLC_0.22","DIS",4,"12",3600,"2024-jul-16",1140,1601,1705,2,2,NA,42,1,1.5,"2024-nov-12",9.05,NA,1440,160,800,800,200,3600,1601,1140,2024-07-16,11,"40","2024-07-16 11:40",16,"01","2024-07-16 16:01",2024-07-16 16:01:00,2024-07-16 11:40:00,261,1.5,9.05,1440,160,2024-11-12,119,13.7931034482759,1600,0.9375,"smpl",0.22,"PLC",2.51388888888889,2513.88888888889,2024-07-16 16:01:00,2024-07-16 17:05:00,64,"0.22",0,0,"akvarie"
